Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/08 09:16,222,811BCC200,249118,811EDB090,996.84,Saudi Riyal,996.84,Saudi Riyal,Credit Card,0
2022/09/08 00:18,233564,80DFA73F0,233564,80DFA73F0,109.07,Euro,127.81,US Dollar,ACH,0
2022/09/05 09:10,17732,80663B0F0,18679,80F112110,13211.11,US Dollar,13211.11,US Dollar,Credit Card,0
2022/09/06 19:54,225,813769F31,220,813C8DC71,0.031178,Bitcoin,0.031178,Bitcoin,Bitcoin,0
2022/09/02 19:35,23842,806847A00,4242,8133C6280,1152.66,US Dollar,1152.66,US Dollar,Credit Card,0
2022/09/02 00:38,70,100428660,6179,803C04800,200359.17,US Dollar,200359.17,US Dollar,Cheque,0
2022/09/05 17:58,222363,80C702290,222664,80D7EC5F0,1300.91,US Dollar,1300.91,US Dollar,ACH,1
2022/09/01 00:05,239453,80E5FFED0,39668,80F1AD150,113852.7,Swiss Franc,113852.7,Swiss Franc,Cheque,0
2022/09/08 00:29,33264,80E4BA6B0,228921,80E323730,191.18,US Dollar,191.18,US Dollar,Credit Card,0
2022/09/10 23:17,119,811C597B0,119,811C597B0,14144807.18,Saudi Riyal,14144807.18,Saudi Riyal,ACH,1
2022/09/01 21:25,228101,80AD2C820,228101,80AD2C820,130670.63,Australian Dollar,130670.63,Australian Dollar,Reinvestment,0
2022/09/01 10:26,152416,81376DC21,15,813DF6A61,1.029379,Bitcoin,1.029379,Bitcoin,Bitcoin,0
2022/09/01 17:26,25749,809F961C0,122080,80BD5FE50,2552.03,US Dollar,2552.03,US Dollar,Cheque,0
2022/09/09 16:36,222664,80A3A4C40,35684,80D3A1C50,7915.72,US Dollar,7915.72,US Dollar,Cheque,0
2022/09/04 18:44,11296,800D2FEB0,13037,8022AB6F0,2183.09,US Dollar,2183.09,US Dollar,ACH,0
2022/09/07 03:54,12,8001167D0,2843,8005CE0F0,64.23,US Dollar,64.23,US Dollar,Cheque,0
2022/09/02 14:02,3514,805B27E70,11642,805B2B9E0,52.27,US Dollar,52.27,US Dollar,ACH,0
2022/09/07 14:55,1501,80102E510,11852,8088A4AE0,692156.64,Euro,692156.64,Euro,Cheque,0
2022/09/05 03:57,70,100428660,17425,80B599740,12125.49,US Dollar,12125.49,US Dollar,Cheque,1
2022/09/09 11:57,13057,8016E24D0,5328,80B507560,2548.37,Euro,2548.37,Euro,Credit Card,0
2022/09/02 06:47,12,8047AA660,12,804A88140,39778221.43,Rupee,39778221.43,Rupee,Cash,0
2022/09/09 20:53,118,811A4AC00,121,811A4C2C0,496.9,Saudi Riyal,496.9,Saudi Riyal,Credit Card,0
2022/09/10 13:58,130637,80BACE360,214609,80BACB860,2554.02,US Dollar,2554.02,US Dollar,ACH,0
2022/09/09 22:48,28,80A1B1650,27995,80A5D3A60,93.07,Australian Dollar,93.07,Australian Dollar,Cheque,0
2022/09/02 03:04,70,100428858,226735,809B49F90,3233908.09,Canadian Dollar,3233908.09,Canadian Dollar,Cash,0
2022/09/02 19:08,31908,802767AA0,1588,802767470,39.0,US Dollar,39.0,US Dollar,Cash,0
2022/09/08 19:41,213,80BD406C0,27,80C511D50,27631.34,Mexican Peso,27631.34,Mexican Peso,Cheque,0
2022/09/07 12:04,122545,8120633F0,5464,811825F40,265.66,Euro,265.66,Euro,ACH,1
2022/09/04 00:26,213005,804FA9AC0,214529,805A15310,2743.93,Rupee,2743.93,Rupee,Credit Card,0
2022/09/09 17:47,121,811EBCF70,148389,81241A1A0,108026.04,Saudi Riyal,108026.04,Saudi Riyal,Credit Card,0
2022/09/08 05:02,110,80DB83590,235843,80DB87FC0,9924.22,Brazil Real,9924.22,Brazil Real,Credit Card,0
2022/09/05 13:05,239604,80E8A3000,240243,80EA3EE20,5468.94,Swiss Franc,5468.94,Swiss Franc,Credit Card,0
2022/09/01 01:14,29089,80508F770,231786,80E12BFA0,5291.68,US Dollar,5291.68,US Dollar,Credit Card,0
2022/09/05 22:21,26,8076B6270,7,80772C930,3174.59,UK Pound,3174.59,UK Pound,ACH,0
2022/09/03 07:18,23691,801FBBAE0,5329,802B71210,43.25,Euro,43.25,Euro,Cash,0
2022/09/09 03:42,19925,803C36F80,210185,800D3B480,144387.56,Yen,144387.56,Yen,Cheque,0
2022/09/01 00:16,43818,8108A4F80,43818,8108A4F80,23.26,Shekel,23.26,Shekel,Reinvestment,0
2022/09/09 23:27,70,100428660,15447,806399A90,3904.68,US Dollar,3904.68,US Dollar,Cash,0
2022/09/05 22:47,25547,803ACF3B0,1124,807B13A60,416.51,US Dollar,416.51,US Dollar,ACH,0
2022/09/08 22:31,125305,80957D980,112989,804FFC170,930030658.92,Rupee,930030658.92,Rupee,ACH,1
2022/09/03 00:04,33884,80C9ED2B0,27,80BE61910,3377.47,Mexican Peso,3377.47,Mexican Peso,Credit Card,0
2022/09/04 09:17,21387,800A5D1F0,27140,802C7BEA0,957.9,Euro,957.9,Euro,Cash,0
2022/09/06 03:35,11813,806028320,115915,80722ACF0,30.16,US Dollar,30.16,US Dollar,Credit Card,0
2022/09/01 20:52,513,8003A2BE0,2952,801246060,18933.37,US Dollar,18933.37,US Dollar,Cheque,0
2022/09/02 22:10,118,80E2A3690,138335,80E8E4700,1368511.74,Swiss Franc,1368511.74,Swiss Franc,ACH,0
2022/09/05 10:16,6,80A13AD80,27621,80A1C3780,5919.21,Australian Dollar,5919.21,Australian Dollar,Credit Card,0
2022/09/07 04:01,27217,802BEB4D0,28627,8033DA7B0,2716.09,Euro,2716.09,Euro,Credit Card,0
2022/09/01 16:57,23537,804E80A10,23537,804E80A10,23767.31,US Dollar,23767.31,US Dollar,Reinvestment,0
2022/09/07 10:58,232304,80C2E5A90,222819,808E2DDF0,2268.7,UK Pound,2268.7,UK Pound,ACH,1
2022/09/05 00:26,39721,80F4CB9E0,241021,80FB629E0,539.63,Swiss Franc,539.63,Swiss Franc,Credit Card,0
2022/09/05 05:38,16649,8060C1340,287,806105AD0,4049.07,Ruble,4049.07,Ruble,Cheque,0
2022/09/01 02:46,1,8062E8FB0,1,8062E8FB0,19929.01,US Dollar,19929.01,US Dollar,Reinvestment,0
2022/09/03 00:17,13265,801A03390,21749,808630CB0,439.76,Euro,439.76,Euro,Credit Card,0
2022/09/06 08:58,16649,80612E840,217125,806B348F0,67528.59,Ruble,67528.59,Ruble,Cheque,0
2022/09/08 05:55,29715,80C1FC9B0,225622,80D6B8120,75185.85,Yuan,75185.85,Yuan,Credit Card,0
2022/09/06 21:26,1522,8022F5420,16643,805837290,2511.63,Euro,2511.63,Euro,Cheque,0
2022/09/05 18:04,1502,802A7EB30,12004,804933F50,2839.11,Euro,2839.11,Euro,Credit Card,0
2022/09/07 07:43,13057,802E13870,26463,80678E0F0,21.11,Euro,21.11,Euro,Cheque,0
2022/09/02 03:42,113,8105E96B0,244187,8113693B0,8238.78,Shekel,8238.78,Shekel,Wire,0
2022/09/03 14:11,1,80011F1C0,220,80014BF30,129.48,US Dollar,129.48,US Dollar,Cash,0
2022/09/08 18:37,138335,80E51A700,41165,80F92C840,20830.07,Swiss Franc,20830.07,Swiss Franc,Cheque,0
2022/09/01 16:56,137218,80F92CEB0,137218,80F92CEB0,14793.86,Swiss Franc,14793.86,Swiss Franc,Reinvestment,0
2022/09/10 17:09,12,80011FF60,18511,8088B8A90,18105.95,US Dollar,18105.95,US Dollar,ACH,1
2022/09/01 00:00,21749,800C76180,21749,800C76180,12.74,Euro,12.74,Euro,Reinvestment,0
2022/09/08 10:43,70,100428660,215266,808D25510,1449.64,US Dollar,1449.64,US Dollar,Cheque,0
2022/09/06 17:19,16788,808EC0D70,15747,80FE7BBA0,19.62,US Dollar,19.62,US Dollar,Cheque,0
2022/09/03 05:43,5425,80E66C6F0,16011,8131FB510,142.7,Euro,142.7,Euro,ACH,0
2022/09/08 21:26,18200,803672550,229227,80EF9CC00,5261897.26,Yuan,5261897.26,Yuan,Cash,0
2022/09/02 21:10,122047,808615440,220572,808AF4770,742675.41,UK Pound,742675.41,UK Pound,Cheque,0
2022/09/04 17:05,11056,80097F780,26624,804C4E420,281.14,Euro,281.14,Euro,Cheque,0
2022/09/04 00:32,70,1004288E8,12,80CBBA2C0,3073.37,Mexican Peso,3073.37,Mexican Peso,Credit Card,0
2022/09/09 18:04,7675,80BA915F0,11657,814477CC0,786.13,Euro,786.13,Euro,Cash,0
2022/09/07 16:50,210,80933B070,24856,8096DD530,187.45,Canadian Dollar,187.45,Canadian Dollar,Cheque,0
2022/09/01 00:26,319773,807F43CD0,319773,807F43CD0,5537.53,US Dollar,5537.53,US Dollar,Reinvestment,0
2022/09/01 10:39,1241,803589B70,1241,803589B70,58768.15,Shekel,17402.47,US Dollar,ACH,0
2022/09/01 00:23,37969,811D4DE80,37969,811D4DE80,589.06,US Dollar,589.06,US Dollar,Reinvestment,0
2022/09/02 21:16,6075,80A821480,6075,80A821480,3073878.79,Mexican Peso,145384.49,US Dollar,ACH,0
2022/09/05 00:33,111491,808120A60,5394,80B496800,99.33,US Dollar,99.33,US Dollar,Cash,0
2022/09/09 10:12,30974,811E71060,19888,8079DDC30,18923.3,US Dollar,18923.3,US Dollar,ACH,1
2022/09/02 20:51,13083,803CD8D80,113935,8080B8EF0,1224.14,Euro,1224.14,Euro,Cheque,0
2022/09/04 00:20,17491,8074F4EF0,117304,807137CB0,495.47,Ruble,495.47,Ruble,Credit Card,0
2022/09/10 03:27,1,8001A9900,132523,80CC16170,369.02,US Dollar,369.02,US Dollar,Credit Card,0
2022/09/06 15:45,1292,8003B00D0,1588,80493C5E0,4216.09,US Dollar,4216.09,US Dollar,ACH,0
2022/09/07 12:49,12735,808461110,19474,81147A1C0,2769.58,US Dollar,2769.58,US Dollar,Cash,0
2022/09/01 18:55,123308,812907400,123308,812907400,283429.26,Euro,283429.26,Euro,Reinvestment,0
2022/09/06 10:25,142836,80FE061A0,244192,8102534D0,3364.71,Shekel,3364.71,Shekel,Credit Card,0
2022/09/09 21:33,3335,801559030,3335,8029DC820,4418.72,Euro,4418.72,Euro,Cheque,0
2022/09/05 00:10,21174,8006D12B0,6803,80330D320,4876.14,US Dollar,4876.14,US Dollar,Wire,0
2022/09/04 10:32,111631,80D1106B0,210404,80DAE9B50,9958.63,US Dollar,9958.63,US Dollar,Cheque,0
2022/09/02 23:21,212818,804BD8E10,14381,80584EAD0,100844.6,Rupee,100844.6,Rupee,Credit Card,0
2022/09/05 22:10,3051,809795DA0,127390,80A538E80,724.85,US Dollar,724.85,US Dollar,Cheque,0
2022/09/01 10:58,29089,8051B17E0,21611,8051A3FA0,1242.87,US Dollar,1242.87,US Dollar,ACH,0
2022/09/07 21:54,228587,80A80E9D0,128557,80B2C6310,1476.69,Australian Dollar,1476.69,Australian Dollar,Cheque,0
2022/09/03 00:09,115976,80DA90140,15010,812FE1570,16.03,Euro,16.03,Euro,Credit Card,0
2022/09/05 19:23,4503,802C81DD0,215897,80616FAE0,3509.94,US Dollar,3509.94,US Dollar,Cheque,0
2022/09/07 13:07,14,81033EFF0,243947,810F1CA80,153.17,Shekel,153.17,Shekel,Credit Card,0
2022/09/04 00:07,17120,806B99150,219205,8070AFFF0,11247.93,Ruble,11247.93,Ruble,Cheque,0
2022/09/07 07:48,120709,807CDA600,241704,812202BA0,46.13,Euro,46.13,Euro,Credit Card,0
2022/09/09 21:49,28416,80A6ECB80,28603,80A7C2190,3299.29,Australian Dollar,3299.29,Australian Dollar,Cheque,0
2022/09/02 05:08,10,803DC46D0,220271,8130AD8F0,16412.75,US Dollar,16412.75,US Dollar,Cheque,0
2022/09/06 17:54,24779,8091B0050,225215,809CBB3F0,1810.2,Canadian Dollar,1810.2,Canadian Dollar,Credit Card,0
2022/09/06 18:28,5,807DD9030,221765,808E50140,486.24,UK Pound,486.24,UK Pound,Credit Card,0
2022/09/01 00:10,113090,804E02E00,212789,804F77CC0,542111.99,Rupee,542111.99,Rupee,Credit Card,0
2022/09/01 00:16,701,801F83450,25981,80E35AC20,13.33,US Dollar,13.33,US Dollar,Credit Card,0
2022/09/06 18:40,1502,800634CE0,3123,8019CABA0,124.95,Euro,124.95,Euro,Cheque,0
2022/09/02 13:57,21387,801A737E0,210575,805E18950,1065.34,Euro,1065.34,Euro,Cheque,0
2022/09/07 12:01,39668,80F564BC0,140754,80F5517D0,341.63,Swiss Franc,341.63,Swiss Franc,ACH,0
2022/09/10 13:10,228054,80A518C20,228009,80A85DA70,661.96,Australian Dollar,661.96,Australian Dollar,Cheque,0
2022/09/02 14:25,213580,8116C36F0,19890,8116A7DE0,1203.85,US Dollar,1203.85,US Dollar,ACH,0
2022/09/06 16:13,70,100428A51,152416,81440E811,0.071819,Bitcoin,0.071819,Bitcoin,Bitcoin,0
2022/09/07 23:56,211075,809323FA0,227786,80DD33020,768.03,US Dollar,768.03,US Dollar,ACH,0
2022/09/04 13:55,26,807EFB9D0,222773,808B98E50,316.57,UK Pound,316.57,UK Pound,Cheque,0
2022/09/07 18:58,22775,800FD3CC0,2467,800FD14E0,3675.97,Euro,3675.97,Euro,ACH,0
2022/09/01 17:08,143242,810592760,43849,8112C7C10,16273.66,Shekel,16273.66,Shekel,Credit Card,0
2022/09/01 03:23,5175,807752240,28711,809C98330,14350.66,Euro,14350.66,Euro,Cheque,0
2022/09/01 00:24,211,807FC2990,122332,813894CE0,335.55,UK Pound,335.55,UK Pound,Credit Card,0
2022/09/01 00:06,22758,8013B71C0,22758,8013B71C0,288763.59,Euro,288763.59,Euro,Reinvestment,0
2022/09/09 05:48,11,8002DF910,18428,803754760,651.83,Euro,651.83,Euro,Credit Card,0
2022/09/03 09:51,19,80A46D440,19,80A7EABC0,160.21,Australian Dollar,160.21,Australian Dollar,Cheque,0
2022/09/08 13:23,70,1004286A8,236867,814161630,21460.69,Euro,21460.69,Euro,Cash,0
2022/09/07 04:49,25536,802A88130,16354,802C6E840,563.6,Euro,563.6,Euro,Cheque,0
2022/09/08 10:30,19,809164C10,25113,809310290,112.47,Canadian Dollar,112.47,Canadian Dollar,Cheque,0
2022/09/08 14:48,35684,812EE6C10,215064,8133C4BC0,1486.8,US Dollar,1486.8,US Dollar,Cheque,0
2022/09/01 06:59,121987,807E65360,21568,8086DAC80,177.27,UK Pound,177.27,UK Pound,Cheque,0
2022/09/09 11:08,142950,80FE1AC20,143598,810D3B970,13558.76,Shekel,13558.76,Shekel,Cheque,0
2022/09/01 00:16,21940,801A4FDB0,24515,806A21480,1852.16,US Dollar,1852.16,US Dollar,Cheque,0
2022/09/05 18:14,211,8084EFCA0,222773,80860E880,241.46,UK Pound,241.46,UK Pound,Cheque,0
2022/09/08 23:58,14663,8021933A0,19023,80425DCB0,3840.89,Euro,3840.89,Euro,Cheque,0
2022/09/08 23:52,112,80E2AF6D0,238845,80F01AD40,382.99,Swiss Franc,382.99,Swiss Franc,Cheque,0
2022/09/08 05:18,795,80052D000,211075,8078AB810,416.73,US Dollar,416.73,US Dollar,Cheque,0
2022/09/07 03:24,23,8002917C0,12,8007F2250,89975.06,Euro,89975.06,Euro,Cheque,0
2022/09/02 04:13,117,8000C8050,117,8000C8050,10373.14,Swiss Franc,10373.14,Swiss Franc,Credit Card,0
2022/09/01 18:47,126,813B504D1,124,8146D2C41,0.121659,Bitcoin,0.121659,Bitcoin,Bitcoin,0
2022/09/10 11:12,70,100428738,210997,803FBD8A0,3846.76,Yen,3846.76,Yen,Credit Card,1
2022/09/07 20:19,21174,800870EC0,11474,800B5F2E0,174.93,US Dollar,174.93,US Dollar,Credit Card,0
2022/09/03 00:50,7195,8033C9030,5365,805FFBE40,120.41,Euro,120.41,Euro,Credit Card,0
2022/09/02 19:32,4,806EE41E0,19593,8038A9100,1573.91,Yuan,1573.91,Yuan,ACH,1
2022/09/01 09:00,117,80DC47A20,112,80DD82720,534.83,Swiss Franc,534.83,Swiss Franc,Cheque,0
2022/09/02 22:57,29715,8038CF440,121303,80A9B6F50,302.93,US Dollar,302.93,US Dollar,Cheque,0
2022/09/03 00:35,145106,810BC6B70,43460,810BC6CB0,1040.32,Shekel,1040.32,Shekel,ACH,1
2022/09/08 07:03,21174,80247ACF0,11318,802509C80,431.37,US Dollar,431.37,US Dollar,Cheque,0
2022/09/01 01:21,21174,809EBE9E0,21174,809EBE9E0,169.44,US Dollar,169.44,US Dollar,Reinvestment,0
2022/09/04 20:29,70,1004286A8,15863,8057B92B0,1266073.95,Euro,1266073.95,Euro,Cheque,0
2022/09/02 18:36,41837,81211D490,231786,8148A8160,497.31,US Dollar,497.31,US Dollar,Cheque,0
2022/09/07 15:49,20486,807C771F0,122332,808ABEC20,448.91,UK Pound,448.91,UK Pound,Cheque,0
2022/09/08 00:40,13516,8018BBC40,12,802307A50,27.0,Euro,27.0,Euro,Wire,0
2022/09/09 03:14,35512,802151EB0,3,802151DC0,1234.56,Yuan,1234.56,Yuan,Cash,0
2022/09/01 03:46,70,100428978,39678,80F982C60,1316.38,Swiss Franc,1316.38,Swiss Franc,Cheque,0
2022/09/01 00:14,29069,803CE0F10,29069,803CE0F10,8.55,Euro,8.55,Euro,Reinvestment,0
2022/09/01 14:43,39721,80EA158A0,39721,80EA158A0,2659.67,Swiss Franc,2659.67,Swiss Franc,Reinvestment,0
2022/09/01 04:39,3,80694B3A0,9209,80737DD60,32109.42,Yuan,32109.42,Yuan,Cheque,0
2022/09/01 00:04,12513,802DC50B0,12513,802DC50B0,705017.29,Euro,705017.29,Euro,Reinvestment,0
2022/09/08 20:43,22758,8080983A0,39198,810F95460,281.65,Euro,281.65,Euro,Credit Card,0
2022/09/06 02:57,7,8086E1E00,20486,808AB6A30,2660.17,UK Pound,2660.17,UK Pound,Credit Card,0
2022/09/07 12:59,23,801B7E1E0,6625,8048CEEB0,2219.23,Euro,2219.23,Euro,Cheque,0
2022/09/02 10:21,13862,80E5601E0,111121,81259F150,4615.23,Euro,4615.23,Euro,Cheque,0
2022/09/06 21:12,2591,800E46F60,23554,809376DA0,1201.8,Euro,1201.8,Euro,ACH,0
2022/09/04 15:19,795,804849770,122916,811C95470,168.94,US Dollar,168.94,US Dollar,Cheque,0
2022/09/03 03:41,13029,804F89AC0,212789,805DB19C0,209435.53,Rupee,209435.53,Rupee,ACH,0
2022/09/06 14:19,70,100428660,130596,80D03D190,34412.31,US Dollar,34412.31,US Dollar,Cheque,0
2022/09/08 21:15,10605,804126CE0,21,8046A9610,189165.94,Yen,189165.94,Yen,ACH,0
2022/09/07 18:02,228101,80B0C3F40,222,811D80C30,23526.06,Saudi Riyal,23526.06,Saudi Riyal,ACH,1
2022/09/05 00:11,25202,809868010,27151,809E49080,3.22,Canadian Dollar,3.22,Canadian Dollar,Credit Card,0
2022/09/02 00:01,21381,80489B110,14,803095D30,34.1,Yuan,34.1,Yuan,Credit Card,0
2022/09/09 23:09,220,80026B6A0,23833,8017BF200,15.45,US Dollar,15.45,US Dollar,Wire,0
2022/09/07 17:23,18679,8070E16F0,19535,8070E1D30,9514.01,US Dollar,9514.01,US Dollar,ACH,0
2022/09/09 11:23,1674,8024475D0,128121,80ED97760,129.88,US Dollar,129.88,US Dollar,Cheque,0
2022/09/03 16:42,13345,801B7EE60,3045,801CCD5C0,132.46,Euro,132.46,Euro,Credit Card,0
2022/09/01 19:52,121358,80D950070,148212,812437790,1.03,US Dollar,1.03,US Dollar,ACH,0
2022/09/06 01:28,226350,810FDB890,117733,810FDBEA0,474.2,Euro,474.2,Euro,ACH,1
2022/09/01 00:12,31942,8068C6ED0,31942,8068C6ED0,3858.33,Euro,3858.33,Euro,Reinvestment,0
2022/09/02 07:36,1362,8012DB1E0,13037,8018531C0,2903.5,US Dollar,2903.5,US Dollar,ACH,0
2022/09/06 13:05,112354,80BB8F510,243445,81448A0C0,520.37,Euro,520.37,Euro,Credit Card,0
2022/09/04 05:08,11,80029D5F0,26580,80574D320,38583.07,Euro,38583.07,Euro,Cheque,0
2022/09/02 08:50,10,8001E37F0,16163,8028EF870,384.04,US Dollar,384.04,US Dollar,Cheque,0
2022/09/09 21:00,131808,80D6B7030,218989,80F267680,7590.9,Yuan,7590.9,Yuan,Credit Card,0
2022/09/01 13:25,1411,800B12990,22164,8013F7D10,122563.5,US Dollar,122563.5,US Dollar,Cheque,0
2022/09/08 05:52,125305,80982C8E0,125305,809A6BF30,225.23,Canadian Dollar,225.23,Canadian Dollar,Credit Card,0
2022/09/05 09:49,238845,80E25C6F0,39721,80E999570,243.42,Swiss Franc,243.42,Swiss Franc,Credit Card,0
2022/09/02 22:15,34506,80CA67C90,133686,80CBBAEE0,29659.82,Mexican Peso,29659.82,Mexican Peso,Credit Card,0
2022/09/07 20:46,70,1004289C0,14,80FD78D80,10257.02,Shekel,10257.02,Shekel,Cheque,0
2022/09/10 18:34,228587,80B281BD0,230831,80B2CDAC0,310.55,Australian Dollar,310.55,Australian Dollar,Credit Card,0
2022/09/01 14:57,236710,80D7798A0,31161,80DDC1B10,156.51,US Dollar,156.51,US Dollar,Cheque,0
2022/09/05 01:56,18097,8035ADE90,252070,8137A2F60,1046.7,Yuan,1046.7,Yuan,Cheque,0
2022/09/01 11:14,215687,80657AFC0,215687,80657AFC0,2708.4,US Dollar,2708.4,US Dollar,Reinvestment,0
2022/09/01 05:58,35520,80D684EC0,211,80D81EB80,16779.18,Brazil Real,16779.18,Brazil Real,Credit Card,0
2022/09/01 00:15,336199,81219CD20,336199,81219CD20,2726.1,US Dollar,2726.1,US Dollar,Reinvestment,0
2022/09/03 11:03,120046,808A05220,19318,8106B1750,129476.42,Yuan,129476.42,Yuan,ACH,1
2022/09/05 07:23,12,800AEC1A0,7675,807AC1460,4451.84,Euro,4451.84,Euro,ACH,0
2022/09/01 16:54,316663,806A7B740,316663,806A7B740,48203.08,Ruble,48203.08,Ruble,Reinvestment,0
2022/09/01 07:14,70,100428660,115249,806FEDC70,12781.18,US Dollar,12781.18,US Dollar,Cash,0
2022/09/07 18:50,254242,813F43E01,152416,814145A61,0.000786,Bitcoin,0.000786,Bitcoin,Bitcoin,0
2022/09/03 17:39,20,802FDD680,214615,8075AC7C0,9113.83,US Dollar,9113.83,US Dollar,ACH,1
2022/09/05 00:54,48526,811EED1C0,148350,8122C0AF0,660.79,Saudi Riyal,660.79,Saudi Riyal,Cheque,0
2022/09/06 08:23,1522,8067DCCB0,21831,80D160BA0,101.05,Euro,101.05,Euro,Cheque,0
2022/09/10 21:08,2467,80C63DD60,248571,814402100,57.7,Euro,57.7,Euro,Cheque,0
2022/09/11 09:24,23,8000FE1F0,12,800063D30,16324.89,Euro,16324.89,Euro,ACH,1
2022/09/01 20:53,210319,803B921C0,15,803E24B30,68966698.14,Yen,68966698.14,Yen,Cheque,0
2022/09/01 04:33,21174,800737690,20,80020C5B0,8630.4,Euro,8630.4,Euro,ACH,1
2022/09/01 07:39,11657,806893A10,112212,80774D740,1259.32,Euro,1259.32,Euro,Credit Card,0
2022/09/07 02:31,1853,800D6FAD0,2627,802651140,655.01,US Dollar,655.01,US Dollar,Credit Card,0
2022/09/03 06:08,220,80FFD2C60,8771,80C6F48A0,6400.81,US Dollar,6400.81,US Dollar,ACH,1
2022/09/09 21:52,12381,805583AD0,12585,80EB5DA60,285923.36,US Dollar,285923.36,US Dollar,Cheque,0
2022/09/06 03:15,70,1004289C0,220,80FD297B0,1120.01,Shekel,1120.01,Shekel,Cheque,1
2022/09/01 02:26,17729,8055390F0,4242,80E04E6D0,1009.13,US Dollar,1009.13,US Dollar,ACH,0
2022/09/02 16:05,5365,802E7A330,217096,806BC7A70,5765281.2,Ruble,5765281.2,Ruble,Cheque,0
2022/09/07 11:24,134920,80D701310,235843,80DB61770,4457.44,Brazil Real,4457.44,Brazil Real,Cheque,0
2022/09/09 14:08,9482,804D14D40,15085,80B439230,189.84,US Dollar,189.84,US Dollar,Credit Card,0
2022/09/09 07:23,225,81405C561,154662,8143F1371,0.455476,Bitcoin,0.455476,Bitcoin,Bitcoin,0
2022/09/07 17:56,70,100428660,113865,810B427D0,418.4,US Dollar,418.4,US Dollar,Credit Card,0
2022/09/01 23:43,1132,80B7652A0,33727,80C66DD20,28214.3,Mexican Peso,28214.3,Mexican Peso,Cheque,0
2022/09/08 06:48,143598,8108DCC90,220,8118169D0,18317.39,Shekel,18317.39,Shekel,Credit Card,0
2022/09/01 23:37,2845,8020CE550,22345,8074ACA60,797.72,US Dollar,797.72,US Dollar,ACH,0
2022/09/03 19:51,214,80BE7C900,1132,80C8711F0,2353.85,Mexican Peso,2353.85,Mexican Peso,Cash,0
2022/09/01 12:10,71,804A917D0,6,804A91B20,45161.6,Rupee,45161.6,Rupee,ACH,0
2022/09/07 02:48,1411,8013D6FE0,223649,809F37130,4741.66,US Dollar,4741.66,US Dollar,ACH,0
2022/09/06 22:42,220,8105358D0,45279,8117D47B0,32783.17,Shekel,32783.17,Shekel,Credit Card,0
2022/09/06 04:41,20,800E1D060,5627,8035CE030,34810.13,Yuan,34810.13,Yuan,Credit Card,0
2022/09/02 16:18,118,80EA84AD0,141486,80F663620,9930.18,Swiss Franc,9930.18,Swiss Franc,Credit Card,0
2022/09/05 09:53,214322,807F516F0,138010,811FD1360,751.87,Euro,751.87,Euro,Credit Card,0
2022/09/10 08:11,120519,80D3C3320,31961,80D3BD310,38055.52,Euro,38055.52,Euro,Cheque,0
2022/09/04 04:31,110,80CDF1320,134976,80CF0FC60,430218.2,Brazil Real,430218.2,Brazil Real,Cheque,0
2022/09/11 09:49,17732,8072C4900,1588,806240640,2269.74,US Dollar,2269.74,US Dollar,ACH,1
2022/09/09 07:55,1686,80131FA90,250511,812B57880,13461.9,US Dollar,13461.9,US Dollar,Credit Card,0
2022/09/10 09:31,117,80E1A0230,38478,80E679FB0,451.36,Swiss Franc,451.36,Swiss Franc,Cheque,0
2022/09/01 15:14,1420,81182D7C0,1420,81182D7C0,1190.19,US Dollar,1190.19,US Dollar,Reinvestment,0
2022/09/10 10:15,15916,802D65010,7042,810D056D0,3134.45,US Dollar,3134.45,US Dollar,Cheque,0
2022/09/02 06:35,70,100428660,16788,808BAA7C0,1030.2,US Dollar,1030.2,US Dollar,Credit Card,0
2022/09/09 13:08,12797,80D955860,210261,803B8BFC0,1357453.18,Yen,1357453.18,Yen,ACH,1
2022/09/05 19:19,12446,805649CC0,12446,805649CC0,61.37,Australian Dollar,43.44,US Dollar,ACH,0
2022/09/07 15:08,10441,80B5AC090,111121,813ED7490,966.35,Euro,966.35,Euro,Cash,0
2022/09/02 19:49,313316,805955380,214881,80594CB50,39485.36,Rupee,39485.36,Rupee,Cheque,0
2022/09/06 05:26,2385,802B09220,16109,803A336C0,12132.71,US Dollar,12132.71,US Dollar,Credit Card,0
2022/09/09 13:15,15,8137070A1,153502,80EF65421,47.82245,Bitcoin,47.82245,Bitcoin,Bitcoin,0
2022/09/01 19:37,13145,80710B2F0,13145,80710B2F0,4294.6,US Dollar,4294.6,US Dollar,Reinvestment,0
2022/09/01 14:34,112354,81308F250,112354,81308F250,669.73,Euro,669.73,Euro,Reinvestment,0
2022/09/08 08:44,211,808401FE0,23700,8090678C0,74151.39,UK Pound,74151.39,UK Pound,ACH,0
2022/09/10 17:07,38478,80F223130,239692,80FCFE900,52.14,Swiss Franc,52.14,Swiss Franc,Wire,0
2022/09/08 08:17,33727,80C616B10,234395,80CA30730,933.9,Mexican Peso,933.9,Mexican Peso,Credit Card,0
2022/09/01 21:32,19535,80CA82260,19535,80CA82260,291.59,US Dollar,291.59,US Dollar,Reinvestment,0
2022/09/05 20:12,11107,801694610,1457,80171C4D0,1344.35,US Dollar,1344.35,US Dollar,Cheque,0
2022/09/09 08:14,28,80A0FC630,15,80A117D20,18509.13,Australian Dollar,18509.13,Australian Dollar,Credit Card,0
