Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:19,001,80018B670,001,80018B670,5853.57,US Dollar,5853.57,US Dollar,Reinvestment,0
2022/09/01 00:21,001,80018BE30,001,80018BE30,1980.19,US Dollar,1980.19,US Dollar,Reinvestment,0
2022/09/01 00:03,03210,80018D290,03210,80018D290,8681.86,US Dollar,8681.86,US Dollar,Reinvestment,0
2022/09/01 00:02,001,8001904A0,001,8001904A0,12122.91,US Dollar,12122.91,US Dollar,Reinvestment,0
2022/09/01 00:17,01292,800190540,01292,800190540,14486.31,US Dollar,14486.31,US Dollar,Reinvestment,0
2022/09/01 00:07,001,800190680,001,800190680,2611.95,US Dollar,2611.95,US Dollar,Reinvestment,0
2022/09/01 00:00,010,800196F00,010,800196F00,5278.24,US Dollar,5278.24,US Dollar,Reinvestment,0
2022/09/01 00:04,001,80018BE30,001,80018BE30,15.90,US Dollar,15.90,US Dollar,Reinvestment,0
2022/09/01 00:16,010,80018C380,010,80018C380,23.22,US Dollar,23.22,US Dollar,Reinvestment,0
2022/09/01 00:09,00220,80018C730,00220,80018C730,17.94,US Dollar,17.94,US Dollar,Reinvestment,0
2022/09/01 00:05,070,100428660,001,800199240,24112.46,US Dollar,24112.46,US Dollar,Cheque,0
2022/09/01 00:13,070,100428660,001,800199240,5568.82,US Dollar,5568.82,US Dollar,Cash,0
2022/09/01 00:13,010,800199C60,010,800199C60,2257.62,US Dollar,2257.62,US Dollar,Cheque,0
2022/09/01 00:29,010,800199C60,010,800199C60,1861.78,US Dollar,1861.78,US Dollar,Credit Card,0
2022/09/01 00:22,010,800199C60,010,800199C60,16.22,US Dollar,16.22,US Dollar,Reinvestment,0
2022/09/01 00:13,00220,800172FC0,00220,800172FC0,404156.88,US Dollar,404156.88,US Dollar,Reinvestment,0
2022/09/01 00:19,00220,800173B80,00220,800173B80,3461.18,US Dollar,3461.18,US Dollar,Reinvestment,0
2022/09/01 00:05,010,800176780,010,800176780,63655.44,US Dollar,63655.44,US Dollar,Reinvestment,0
2022/09/01 00:07,03314,800187490,03314,800187490,3701.58,US Dollar,3701.58,US Dollar,Reinvestment,0
2022/09/01 00:17,001,80019AA50,00220,800187940,142782.00,US Dollar,142782.00,US Dollar,Cheque,0
2022/09/01 00:01,03232,800187D00,03232,800187D00,11604.41,US Dollar,11604.41,US Dollar,Reinvestment,0
2022/09/01 00:12,012,8001894E0,012,8001894E0,68.62,US Dollar,68.62,US Dollar,Reinvestment,0
2022/09/01 00:18,001,800189670,001,800189670,46445.36,US Dollar,46445.36,US Dollar,Reinvestment,0
2022/09/01 00:04,010,800189F70,010,800189F70,13174.61,US Dollar,13174.61,US Dollar,Reinvestment,0
2022/09/01 00:08,03331,80018A1A0,010,80019AE30,1034.69,US Dollar,1034.69,US Dollar,Wire,0
2022/09/01 00:03,001,80019A640,001,80019A640,7492.99,US Dollar,7492.99,US Dollar,Reinvestment,0
2022/09/01 00:04,010,80019A730,010,80019A730,41358.12,US Dollar,41358.12,US Dollar,Reinvestment,0
2022/09/01 00:21,001,80019AA00,001,80019AA00,48197.50,US Dollar,48197.50,US Dollar,Reinvestment,0
2022/09/01 00:00,03211,80019ACF0,03211,80019ACF0,17006.28,US Dollar,17006.28,US Dollar,Reinvestment,0
2022/09/01 00:28,010,800176780,010,800176780,17.64,US Dollar,17.64,US Dollar,Reinvestment,0
2022/09/01 00:17,00220,800187940,0216645,80DE37390,73.56,US Dollar,73.56,US Dollar,Credit Card,0
2022/09/01 00:24,012,800188800,0218472,80B46BC60,23.87,US Dollar,23.87,US Dollar,Credit Card,0
2022/09/01 00:19,001,800189670,001,800189670,3.77,US Dollar,3.77,US Dollar,Reinvestment,0
2022/09/01 00:08,010,800189F70,010,800189F70,7.76,US Dollar,7.76,US Dollar,Reinvestment,0
2022/09/01 00:23,001,80018A0B0,001,80018A0B0,3.10,US Dollar,3.10,US Dollar,Reinvestment,0
2022/09/01 00:29,001,80019AA00,001,80019AA00,6.84,US Dollar,6.84,US Dollar,Reinvestment,0
2022/09/01 00:24,01292,80019AAF0,002952,80539CF20,2.56,US Dollar,2.56,US Dollar,Credit Card,0
2022/09/01 00:05,010,80019E220,010,80019E220,5188.13,US Dollar,5188.13,US Dollar,Reinvestment,0
2022/09/01 00:25,010,80019DDB0,010,80019DDB0,216758.50,US Dollar,216758.50,US Dollar,Reinvestment,0
2022/09/01 00:03,01292,80019DF90,01292,80019DF90,229.85,US Dollar,229.85,US Dollar,Reinvestment,0
2022/09/01 00:06,010,80019DE00,010,80019DE00,12.45,US Dollar,12.45,US Dollar,Reinvestment,0
2022/09/01 00:00,00220,800192280,010,80019D770,33955.15,US Dollar,33955.15,US Dollar,Cheque,0
2022/09/01 00:16,00220,800192280,010,80019D770,11719.92,US Dollar,11719.92,US Dollar,Credit Card,0
2022/09/01 00:26,00220,800192280,010,80019D770,11480.66,US Dollar,11480.66,US Dollar,Wire,0
2022/09/01 00:01,010,80019EFB0,010,80019EFB0,2667.86,US Dollar,2667.86,US Dollar,Reinvestment,0
2022/09/01 00:05,001,80019F050,001,80019F050,10596.38,US Dollar,10596.38,US Dollar,Reinvestment,0
2022/09/01 00:14,010,80019EFB0,010,80019EFB0,8.05,US Dollar,8.05,US Dollar,Reinvestment,0
2022/09/01 00:08,012,80019F000,013037,8058BD9B0,8.51,US Dollar,8.51,US Dollar,Credit Card,0
2022/09/01 00:24,012,800134B10,012,800134B10,12976.01,US Dollar,12976.01,US Dollar,Reinvestment,0
2022/09/01 00:04,012,800135BA0,012,800135BA0,1638.25,US Dollar,1638.25,US Dollar,Reinvestment,0
2022/09/01 00:20,01292,80015E180,01292,80015E180,2120.52,US Dollar,2120.52,US Dollar,Reinvestment,0
2022/09/01 00:00,03296,80015E630,03296,80015E630,37934.66,US Dollar,37934.66,US Dollar,Reinvestment,0
2022/09/01 00:28,010,80015FF20,010,80015FF20,5727.08,US Dollar,5727.08,US Dollar,Reinvestment,0
2022/09/01 00:25,00220,80015FFC0,00220,80015FFC0,770.23,US Dollar,770.23,US Dollar,Reinvestment,0
2022/09/01 00:28,01292,8001625D0,01292,8001625D0,10527.86,US Dollar,10527.86,US Dollar,Reinvestment,0
2022/09/01 00:05,012,8001632A0,012,8001632A0,11338.08,US Dollar,11338.08,US Dollar,Reinvestment,0
2022/09/01 00:23,010,800164840,010,800164840,40918.58,US Dollar,40918.58,US Dollar,Reinvestment,0
2022/09/01 00:22,03314,8001726B0,03314,8001726B0,23898.74,US Dollar,23898.74,US Dollar,Reinvestment,0
2022/09/01 00:07,010,80019CAD0,010,80019CAD0,19485.93,US Dollar,19485.93,US Dollar,Reinvestment,0
2022/09/01 00:27,010,800134B60,010,800134B60,5.03,US Dollar,5.03,US Dollar,Reinvestment,0
2022/09/01 00:04,010,800135090,010,800135090,24.78,US Dollar,24.78,US Dollar,Reinvestment,0
2022/09/01 00:22,001,80015D7D0,001,8126EF0B0,287.75,US Dollar,287.75,US Dollar,Credit Card,0
2022/09/01 00:18,001,80015D9D0,001,80015D9D0,9.82,US Dollar,9.82,US Dollar,Reinvestment,0
2022/09/01 00:03,010,80015FF20,010,80015FF20,5.88,US Dollar,5.88,US Dollar,Reinvestment,0
2022/09/01 00:07,001,8001635B0,001,8001635B0,14.38,US Dollar,14.38,US Dollar,Reinvestment,0
2022/09/01 00:01,00220,80019CC60,00220,80019CC60,15.43,US Dollar,15.43,US Dollar,Reinvestment,0
2022/09/01 00:09,010,80019F8E0,010,80019F8E0,22.06,US Dollar,22.06,US Dollar,Reinvestment,0
2022/09/01 00:16,00220,8000F8CF0,00220,8000F8CF0,2701.91,US Dollar,2701.91,US Dollar,Reinvestment,0
2022/09/01 00:27,010,8001A2E50,010,8001A2E50,588.64,US Dollar,588.64,US Dollar,Reinvestment,0
2022/09/01 00:18,012,8001A37B0,012,8001A37B0,665644.14,US Dollar,665644.14,US Dollar,Reinvestment,0
2022/09/01 00:25,012,8001A37B0,012,8001A37B0,21.02,US Dollar,21.02,US Dollar,Reinvestment,0
2022/09/01 00:00,00220,8001A3C10,00220,8001A3C10,13856.42,US Dollar,13856.42,US Dollar,Reinvestment,0
2022/09/01 00:06,012,8001A4480,012,8001A4480,30271.15,US Dollar,30271.15,US Dollar,Reinvestment,0
2022/09/01 00:26,012,8001A4930,012,8001A4930,4.86,US Dollar,4.86,US Dollar,Reinvestment,0
2022/09/01 00:24,001,8001A4F40,001,8001A4F40,335946.23,US Dollar,335946.23,US Dollar,Reinvestment,0
2022/09/01 00:07,03278,8001A4F90,03278,8001A4F90,3009.80,US Dollar,3009.80,US Dollar,Reinvestment,0
2022/09/01 00:05,01292,80018F970,01292,80018F970,27588.78,US Dollar,27588.78,US Dollar,Reinvestment,0
2022/09/01 00:01,010,8001A6140,010,8001A6140,8976.52,US Dollar,8976.52,US Dollar,Reinvestment,0
2022/09/01 00:19,010,8001A6E90,010,8001A6E90,1631299.78,US Dollar,1631299.78,US Dollar,Reinvestment,0
2022/09/01 00:12,010,8001A7AD0,010,8001A7AD0,34483.29,US Dollar,34483.29,US Dollar,Reinvestment,0
2022/09/01 00:17,001,8001A8060,001,8001A8060,62736.34,US Dollar,62736.34,US Dollar,Reinvestment,0
2022/09/01 00:04,012,8001A7E70,012,8001A7E70,894293.97,US Dollar,894293.97,US Dollar,Reinvestment,0
2022/09/01 00:16,00220,8001A7890,00220,8001A7890,21510.29,US Dollar,21510.29,US Dollar,Reinvestment,0
2022/09/01 00:00,00220,8001A7890,00220,8001A7890,21.53,US Dollar,21.53,US Dollar,Reinvestment,0
2022/09/01 00:09,012,8001A8960,012,8001A8960,4.53,US Dollar,4.53,US Dollar,Reinvestment,0
2022/09/01 00:09,012,8001A8EB0,012,8001A8EB0,13769.83,US Dollar,13769.83,US Dollar,Reinvestment,0
2022/09/01 00:08,070,100428660,012,8001A8EB0,245677.91,US Dollar,245677.91,US Dollar,Cheque,0
2022/09/01 00:07,070,100428660,012,8001A8EB0,17459.98,US Dollar,17459.98,US Dollar,Credit Card,0
2022/09/01 00:13,070,100428660,012,8001A8EB0,287486.82,US Dollar,287486.82,US Dollar,Cash,0
2022/09/01 00:07,010,80019F8E0,01292,8001A9700,2968.09,US Dollar,2968.09,US Dollar,Cheque,0
2022/09/01 00:04,010,80019F8E0,01292,8001A9700,4624.51,US Dollar,4624.51,US Dollar,Credit Card,0
2022/09/01 00:17,00220,8001AA670,00220,8001AA670,354741.98,US Dollar,354741.98,US Dollar,Reinvestment,0
2022/09/01 00:13,00220,8001AA6C0,00220,8001AA6C0,8742.31,US Dollar,8742.31,US Dollar,Reinvestment,0
2022/09/01 00:26,001,8001AA760,001,8001AA760,345.27,US Dollar,345.27,US Dollar,Reinvestment,0
2022/09/01 00:02,00220,8001AA670,00220,8001AA670,16.38,US Dollar,16.38,US Dollar,Reinvestment,0
2022/09/01 00:00,001,8001AADD0,001,8001AADD0,145397.31,US Dollar,145397.31,US Dollar,Reinvestment,0
2022/09/01 00:29,001,8001AADD0,001,8001AADD0,10.05,US Dollar,10.05,US Dollar,Reinvestment,0
2022/09/01 00:11,010,8001AB1E0,010,8001AB1E0,370747.53,US Dollar,370747.53,US Dollar,Reinvestment,0
2022/09/01 00:18,03284,8001AB230,03284,8001AB230,831.56,US Dollar,831.56,US Dollar,Reinvestment,0
2022/09/01 00:01,001,8001AB940,001,8001AB940,15.77,US Dollar,15.77,US Dollar,Reinvestment,0
2022/09/01 00:23,010,8001A5F50,001,8001A6A40,27632395.00,US Dollar,27632395.00,US Dollar,Cheque,0
2022/09/01 00:18,010,8001A5F50,010,8001AA0E0,396062961.00,US Dollar,396062961.00,US Dollar,ACH,0
2022/09/01 00:07,001,8001A6A40,009482,80FEA8C70,165.10,US Dollar,165.10,US Dollar,Credit Card,0
2022/09/01 00:21,012,8001A8CC0,0024869,8100D4600,68.04,US Dollar,68.04,US Dollar,Credit Card,0
2022/09/01 00:01,010,8001AA0E0,0024869,8100D4600,7.83,US Dollar,7.83,US Dollar,Credit Card,0
2022/09/01 00:04,01292,8001B5340,01292,8001B5340,3260.13,US Dollar,3260.13,US Dollar,Reinvestment,0
2022/09/01 00:05,01292,8001BA980,01292,8001BA980,4625.75,US Dollar,4625.75,US Dollar,Reinvestment,0
2022/09/01 00:03,010,8001BB380,010,8001BB380,21616596.44,US Dollar,21616596.44,US Dollar,Reinvestment,0
2022/09/01 00:24,010,8001BB380,010,8001BB380,16.51,US Dollar,16.51,US Dollar,Reinvestment,0
2022/09/01 00:15,001,8001BDFF0,001,8001BDFF0,303.92,US Dollar,303.92,US Dollar,Reinvestment,0
2022/09/01 00:19,01362,8001C47A0,01362,8001C47A0,1437235.06,US Dollar,1437235.06,US Dollar,Reinvestment,0
2022/09/01 00:05,010,8001C5260,010,8001C5260,145270.65,US Dollar,145270.65,US Dollar,Reinvestment,0
2022/09/01 00:27,010,8001C5260,010,8001C5260,23.89,US Dollar,23.89,US Dollar,Reinvestment,0
2022/09/01 00:14,012,8001C5670,012,8001C5670,5.57,US Dollar,5.57,US Dollar,Reinvestment,0
2022/09/01 00:28,012,8001C64C0,012,8001C64C0,812645.66,US Dollar,812645.66,US Dollar,Reinvestment,0
2022/09/01 00:17,012,8001C64C0,012,8001C64C0,6.44,US Dollar,6.44,US Dollar,Reinvestment,0
2022/09/01 00:00,010,80005AD90,001,8001C6920,65669.07,US Dollar,65669.07,US Dollar,Cheque,0
2022/09/01 00:23,010,80005AD90,001,8001C6920,12532.07,US Dollar,12532.07,US Dollar,Credit Card,0
2022/09/01 00:26,010,8001C7260,010,8001C7260,330137.94,US Dollar,330137.94,US Dollar,Reinvestment,0
2022/09/01 00:20,010,8001C7740,010,8001C7740,12.74,US Dollar,12.74,US Dollar,Reinvestment,0
2022/09/01 00:04,012,8001C8580,012,8001C8580,4712.93,US Dollar,4712.93,US Dollar,Reinvestment,0
2022/09/01 00:12,012,8001C8580,012,8001C8580,8.64,US Dollar,8.64,US Dollar,Reinvestment,0
2022/09/01 00:17,00220,8001C8C50,00220,8001C8C50,101207.78,US Dollar,101207.78,US Dollar,Reinvestment,0
2022/09/01 00:01,001,8001C9040,001,8001C9040,162224.00,US Dollar,162224.00,US Dollar,Reinvestment,0
2022/09/01 00:04,012,8001A4930,001,8001C9F20,31481.98,US Dollar,31481.98,US Dollar,Cheque,0
2022/09/01 00:07,012,8001A4930,001,8001C9F20,9820.19,US Dollar,9820.19,US Dollar,Credit Card,0
2022/09/01 00:14,012,8001A4930,001,8001C9F20,2775.13,US Dollar,2775.13,US Dollar,Cash,0
2022/09/01 00:03,012,8001A4930,001,8001C9F20,4411.89,US Dollar,4411.89,US Dollar,ACH,0
2022/09/01 00:12,001,8001C9F20,001,8001C9F20,23.19,US Dollar,23.19,US Dollar,Reinvestment,0
2022/09/01 00:20,010,8001CA380,010,8001CA380,1950.33,US Dollar,1950.33,US Dollar,Reinvestment,0
2022/09/01 00:22,01292,8001CA830,004523,80C1456B0,16.68,US Dollar,16.68,US Dollar,Credit Card,0
2022/09/01 00:22,01292,8001C9D30,01292,8001C9D30,16774.18,US Dollar,16774.18,US Dollar,Reinvestment,0
2022/09/01 00:11,010,8001CB240,010,8001CB240,251776.68,US Dollar,251776.68,US Dollar,Reinvestment,0
2022/09/01 00:10,012,8001CB7C0,0213704,808ED71C0,36.35,US Dollar,36.35,US Dollar,Credit Card,0
2022/09/01 00:06,00220,8001CBEF0,00220,8001CBEF0,1253405.45,US Dollar,1253405.45,US Dollar,Reinvestment,0
2022/09/01 00:23,010,8001CC420,010,8001CC420,17541.05,US Dollar,17541.05,US Dollar,Reinvestment,0
2022/09/01 00:18,010,8001CC420,010,8001CC420,21.14,US Dollar,21.14,US Dollar,Reinvestment,0
2022/09/01 00:10,012,800137450,012,8001CF680,3497.55,US Dollar,3497.55,US Dollar,Cheque,0
2022/09/01 00:20,012,800137450,012,8001CF680,14271.35,US Dollar,14271.35,US Dollar,Credit Card,0
2022/09/01 00:22,012,800137450,012,8001CF680,447.61,US Dollar,447.61,US Dollar,Cash,0
2022/09/01 00:04,012,800137450,012,8001CF680,2157.28,US Dollar,2157.28,US Dollar,ACH,0
2022/09/01 00:03,001,8001CEC80,001,8001CEC80,31.31,US Dollar,31.31,US Dollar,Reinvestment,0
2022/09/01 00:10,01362,8001CF830,01362,8001CF830,3731.69,US Dollar,3731.69,US Dollar,Reinvestment,0
2022/09/01 00:11,01292,8001CFB50,01292,8001CFB50,4840.02,US Dollar,4840.02,US Dollar,Reinvestment,0
2022/09/01 00:11,001,8001CFD80,001,8001CFD80,16122.37,US Dollar,16122.37,US Dollar,Reinvestment,0
2022/09/01 00:01,001,8001CEB90,001,8001CEB90,17.25,US Dollar,17.25,US Dollar,Reinvestment,0
2022/09/01 00:24,010,8001CF7B0,018617,8053BF4A0,49.83,US Dollar,49.83,US Dollar,Credit Card,0
2022/09/01 00:22,01292,8001CFB50,01292,8001CFB50,16.45,US Dollar,16.45,US Dollar,Reinvestment,0
2022/09/01 00:04,001,8001CFCE0,001,8001CFCE0,21.56,US Dollar,21.56,US Dollar,Reinvestment,0
2022/09/01 00:09,010,8001CE580,010,8001CE580,1639490.07,US Dollar,1639490.07,US Dollar,Reinvestment,0
2022/09/01 00:15,00220,8001D11D0,00220,8001D11D0,749106.32,US Dollar,749106.32,US Dollar,Reinvestment,0
2022/09/01 00:10,01362,8001D13B0,01362,8001D13B0,396751.91,US Dollar,396751.91,US Dollar,Reinvestment,0
2022/09/01 00:29,010,8001D2B30,010,8001D2B30,55447.01,US Dollar,55447.01,US Dollar,Reinvestment,0
2022/09/01 00:13,010,800134210,010,800134210,4.25,US Dollar,4.25,US Dollar,Reinvestment,0
2022/09/01 00:04,012,80013BCB0,012,80013BCB0,843085.95,US Dollar,843085.95,US Dollar,Reinvestment,0
2022/09/01 00:23,012,80013BCB0,012,80013BCB0,7.56,US Dollar,7.56,US Dollar,Reinvestment,0
2022/09/01 00:25,001,8001D49A0,001,8001D49A0,1203048.40,US Dollar,1203048.40,US Dollar,Reinvestment,0
2022/09/01 00:27,001,8001D49A0,001,8001D49A0,22.32,US Dollar,22.32,US Dollar,Reinvestment,0
2022/09/01 00:12,01292,8001D8CB0,01292,8001D8CB0,307514.32,US Dollar,307514.32,US Dollar,Reinvestment,0
2022/09/01 00:11,012,8001DAB60,012,8001DAB60,787786.49,US Dollar,787786.49,US Dollar,Reinvestment,0
2022/09/01 00:24,010,8001DA8D0,010,8001DA8D0,2258.59,US Dollar,2258.59,US Dollar,Reinvestment,0
2022/09/01 00:02,012,8001DB230,012,8001DB230,4596.66,US Dollar,4596.66,US Dollar,Reinvestment,0
2022/09/01 00:29,01362,8001DC410,01362,8001DC410,5224.22,US Dollar,5224.22,US Dollar,Reinvestment,0
2022/09/01 00:03,01292,8001DA790,01292,8001DA790,24.97,US Dollar,24.97,US Dollar,Reinvestment,0
2022/09/01 00:26,01292,8001DB320,01292,8001DB320,4.64,US Dollar,4.64,US Dollar,Reinvestment,0
2022/09/01 00:23,01362,8001DC410,01362,8001DC410,16.39,US Dollar,16.39,US Dollar,Reinvestment,0
2022/09/01 00:03,001,8001DDBB0,001,8001DDBB0,9137.30,US Dollar,9137.30,US Dollar,Reinvestment,0
2022/09/01 00:03,03284,8001DDC00,01292,8001DDB60,1290.78,US Dollar,1290.78,US Dollar,ACH,0
2022/09/01 00:05,00220,8001DEA10,00220,8001DEA10,1811.06,US Dollar,1811.06,US Dollar,Reinvestment,0
2022/09/01 00:14,03378,8001DEB00,03378,8001DEB00,4424.18,US Dollar,4424.18,US Dollar,Reinvestment,0
2022/09/01 00:13,001,8001DDFC0,001,8001DDFC0,17.90,US Dollar,17.90,US Dollar,Reinvestment,0
2022/09/01 00:10,001,8001DED20,001,8001DED20,23.17,US Dollar,23.17,US Dollar,Reinvestment,0
2022/09/01 00:03,01362,8001DCDF0,01362,8001DCDF0,1096868.38,US Dollar,1096868.38,US Dollar,Reinvestment,0
2022/09/01 00:05,01292,8001DD3D0,01292,8001DD3D0,2464.30,US Dollar,2464.30,US Dollar,Reinvestment,0
2022/09/01 00:29,01362,8001E0470,01362,8001E0470,161.62,US Dollar,161.62,US Dollar,Reinvestment,0
2022/09/01 00:07,012,8001E0160,0214615,806859720,45.76,US Dollar,45.76,US Dollar,Credit Card,0
2022/09/01 00:02,01292,8001E0AE0,01292,8001E0AE0,109169.12,US Dollar,109169.12,US Dollar,Reinvestment,0
2022/09/01 00:28,001,8001D9E20,001,8001D9E20,120826.27,US Dollar,120826.27,US Dollar,Reinvestment,0
2022/09/01 00:09,03374,8001DA0E0,03374,8001DA0E0,10558.74,US Dollar,10558.74,US Dollar,Reinvestment,0
2022/09/01 00:01,012,8001E0E20,012,8001E0E20,822.70,US Dollar,822.70,US Dollar,Reinvestment,0
2022/09/01 00:17,01362,8001E0F10,01362,8001E0F10,11168.94,US Dollar,11168.94,US Dollar,Reinvestment,0
2022/09/01 00:25,070,100428660,01362,8001E0F10,183.36,US Dollar,183.36,US Dollar,Cheque,0
2022/09/01 00:20,070,100428660,01362,8001E0F10,34.94,US Dollar,34.94,US Dollar,Cash,0
2022/09/01 00:02,010,8001DA2B0,010,8001DA2B0,3.14,US Dollar,3.14,US Dollar,Reinvestment,0
2022/09/01 00:01,001,8001DA3A0,001,8001DA3A0,13.31,US Dollar,13.31,US Dollar,Reinvestment,0
2022/09/01 00:00,010,8001E37F0,010,8001E37F0,560045.98,US Dollar,560045.98,US Dollar,Reinvestment,0
2022/09/01 00:19,01292,8001E47C0,01292,8001E47C0,3801188.54,US Dollar,3801188.54,US Dollar,Reinvestment,0
2022/09/01 00:04,03264,8001E3510,03264,8001E3510,3821.30,US Dollar,3821.30,US Dollar,Reinvestment,0
2022/09/01 00:27,03210,8001E3560,03210,8001E3560,197.72,US Dollar,197.72,US Dollar,Reinvestment,0
2022/09/01 00:26,010,8001E3EE0,010,8001E3EE0,17495.77,US Dollar,17495.77,US Dollar,Reinvestment,0
2022/09/01 00:13,001,8001E4FB0,001,8001E4FB0,9.06,US Dollar,9.06,US Dollar,Reinvestment,0
2022/09/01 00:25,01292,8001E5FA0,01292,8001E5FA0,16.24,US Dollar,16.24,US Dollar,Reinvestment,0
2022/09/01 00:05,001,8001E6040,001,8001E6040,13.63,US Dollar,13.63,US Dollar,Reinvestment,0
2022/09/01 00:14,001,8001E6840,001,8001E6840,210872.37,US Dollar,210872.37,US Dollar,Reinvestment,0
2022/09/01 00:06,010,8001E7270,010,8001E7270,3.16,US Dollar,3.16,US Dollar,Reinvestment,0
2022/09/01 00:14,010,8001E8240,010,8001E8240,281895.42,US Dollar,281895.42,US Dollar,Reinvestment,0
2022/09/01 00:03,001,8001C6920,010,8001E8240,3814.25,US Dollar,3814.25,US Dollar,Cheque,0
2022/09/01 00:10,001,8001C6920,010,8001E8240,1575.81,US Dollar,1575.81,US Dollar,Credit Card,0
2022/09/01 00:24,001,8001C6920,010,8001E8240,127.34,US Dollar,127.34,US Dollar,Cash,0
2022/09/01 00:10,001,80005E740,00220,8001E8C30,1896.16,US Dollar,1896.16,US Dollar,Cheque,0
2022/09/01 00:07,001,80005E740,00220,8001E8C30,8897.89,US Dollar,8897.89,US Dollar,Credit Card,0
2022/09/01 00:17,00220,8001E9150,00220,8001E9150,1087.95,US Dollar,1087.95,US Dollar,Reinvestment,0
2022/09/01 00:03,00220,8001E9150,00220,8001E9150,16.95,US Dollar,16.95,US Dollar,Reinvestment,0
2022/09/01 00:09,001,8001EA4A0,001,8001EA4A0,3.55,US Dollar,3.55,US Dollar,Reinvestment,0
2022/09/01 00:12,001,800140320,001,800140320,408722.40,US Dollar,408722.40,US Dollar,Reinvestment,0
2022/09/01 00:19,001,800140320,001,800140320,7.85,US Dollar,7.85,US Dollar,Reinvestment,0
2022/09/01 00:15,01362,8001EBA60,01362,8001EBA60,10.01,US Dollar,10.01,US Dollar,Reinvestment,0
2022/09/01 00:14,01362,8001ECD70,01362,8001ECD70,82463.83,US Dollar,82463.83,US Dollar,Reinvestment,0
2022/09/01 00:03,010,800152A90,010,800152A90,4933.91,US Dollar,4933.91,US Dollar,Reinvestment,0
2022/09/01 00:14,001,8001E9F40,001,8001E9F40,831.75,US Dollar,831.75,US Dollar,Reinvestment,0
2022/09/01 00:13,010,8001EB460,010,8001EB460,183.09,US Dollar,183.09,US Dollar,Reinvestment,0
2022/09/01 00:23,001,8001EB780,001,8001EB780,4561.68,US Dollar,4561.68,US Dollar,Reinvestment,0
2022/09/01 00:08,01362,8001EC0F0,01362,8001EC0F0,3540.13,US Dollar,3540.13,US Dollar,Reinvestment,0
2022/09/01 00:08,01292,8001EC280,01292,8001EC280,5315.42,US Dollar,5315.42,US Dollar,Reinvestment,0
2022/09/01 00:20,010,8001E9FE0,010,8001E9FE0,4.64,US Dollar,4.64,US Dollar,Reinvestment,0
2022/09/01 00:10,010,8001EB460,010,8001EB460,15.49,US Dollar,15.49,US Dollar,Reinvestment,0
2022/09/01 00:25,012,8001EB550,012,8001EB550,7.87,US Dollar,7.87,US Dollar,Reinvestment,0
2022/09/01 00:19,01292,8001EB640,01292,8001EB640,12.37,US Dollar,12.37,US Dollar,Reinvestment,0
2022/09/01 00:17,001,8001530B0,001,8001530B0,6.86,US Dollar,6.86,US Dollar,Reinvestment,0
2022/09/01 00:26,001,8001F0450,001,8001F0450,674655.24,US Dollar,674655.24,US Dollar,Reinvestment,0
2022/09/01 00:14,001,8001F0820,001,8001F0820,20.52,US Dollar,20.52,US Dollar,Reinvestment,0
2022/09/01 00:03,012,8001F1B20,012,8001F1B20,318734.77,US Dollar,318734.77,US Dollar,Reinvestment,0
2022/09/01 00:05,010,8000F89F0,012,8001F1B20,7183.39,US Dollar,7183.39,US Dollar,Cheque,0
2022/09/01 00:12,010,8000F89F0,012,8001F1B20,6513.78,US Dollar,6513.78,US Dollar,Credit Card,0
2022/09/01 00:08,010,8001F2180,010,8001F2180,549078.33,US Dollar,549078.33,US Dollar,Reinvestment,0
2022/09/01 00:25,001,8001F2F50,001,8001F2F50,1474642.10,US Dollar,1474642.10,US Dollar,Reinvestment,0
2022/09/01 00:14,001,8000EDBB0,001,8001F2F50,16829.90,US Dollar,16829.90,US Dollar,Cheque,0
2022/09/01 00:11,001,8000EDBB0,001,8001F2F50,6810.65,US Dollar,6810.65,US Dollar,Credit Card,0
2022/09/01 00:18,010,8001F3760,010,8001F3760,184016.94,US Dollar,184016.94,US Dollar,Reinvestment,0
2022/09/01 00:13,00220,800195970,010,8001F3760,120675.97,US Dollar,120675.97,US Dollar,Cheque,0
2022/09/01 00:13,001,800139D10,001,800139D10,1059001.36,US Dollar,1059001.36,US Dollar,Reinvestment,0
2022/09/01 00:20,001,80019A020,001,800139D10,46109.44,US Dollar,46109.44,US Dollar,Cheque,0
2022/09/01 00:24,001,80019A020,001,800139D10,8942.79,US Dollar,8942.79,US Dollar,Credit Card,0
2022/09/01 00:28,001,80019A020,001,800139D10,6048.34,US Dollar,6048.34,US Dollar,ACH,0
2022/09/01 00:19,010,8001F5A30,010,8001F5A30,9.23,US Dollar,9.23,US Dollar,Reinvestment,0
2022/09/01 00:19,001,8001F6960,001,8001F6960,614988.90,US Dollar,614988.90,US Dollar,Reinvestment,0
2022/09/01 00:15,01362,8001F75E0,01362,8001F75E0,4269292.47,US Dollar,4269292.47,US Dollar,Reinvestment,0
2022/09/01 00:16,001,8001FF620,001,8001FF620,8.09,US Dollar,8.09,US Dollar,Reinvestment,0
2022/09/01 00:13,01292,80020A460,01292,80020A460,1181425.47,US Dollar,1181425.47,US Dollar,Reinvestment,0
2022/09/01 00:19,010,80020A6E0,010,80020A6E0,4657.68,US Dollar,4657.68,US Dollar,Reinvestment,0
